traffic_seed,environment_seed,building_map_hash,population_map_hash,risk_map_hash,environment_hash,error,generation_failures,astar_failures,runtime_sec,det_Nc,unc_Nc,conflict_edges,CI_top10_point_coverage,CI_top10_pair_coverage,continuous_conflict_ratio,route_density_gini,route_cell_reuse_p90,route_cell_reuse_max,degree_gini,max_degree,top10_degree_point_coverage,top10_conflict_point_share,top1_degree_mean,top1_conflict_point_involvement,top3_degree_mean,top3_conflict_point_involvement,top5_degree_mean,top5_conflict_point_involvement,top10_degree_mean,top10_conflict_point_involvement,degree_cv,degree_max_to_mean,calibration_score,hub_rank_score,candidate_tag
146,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.408454399999755,85,134,88,0.4552238805970149,0.4772727272727273,0.4701492537313433,0.5864030169536778,3.0,10,0.48795454545454553,7,0.48507462686567165,0.5223880597014925,7.0,18.0,6.0,42.0,5.6,64.0,5.0,108.0,0.9023900770950829,3.977272727272727,1.4191051349271626,0.4552238805970149,
147,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4276945999954478,140,235,99,0.41702127659574467,0.3939393939393939,0.6553191489361702,0.5837278263620546,3.0,10,0.46545454545454534,8,0.34893617021276596,0.6468085106382979,8.0,29.0,6.666666666666667,79.0,6.0,121.0,5.5,214.0,0.860010701261951,4.040404040404041,3.5455864639002286,0.41702127659574467,
148,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3248386999985087,108,177,89,0.4011299435028249,0.30337078651685395,0.6101694915254238,0.581051747311828,3.0,9,0.44393258426966287,7,0.4350282485875706,0.5254237288135594,7.0,28.0,5.666666666666667,75.0,5.4,111.0,4.8,165.0,0.8240636650925349,3.932584269662921,2.3636370335109946,0.4011299435028249,
149,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4519889000002877,88,134,75,0.4552238805970149,0.3466666666666667,0.5671641791044776,0.5550046108861898,3.0,10,0.4217333333333333,5,0.4253731343283582,0.5074626865671642,5.0,22.0,4.333333333333333,55.0,4.2,78.0,3.6,114.0,0.7745966692414834,3.3333333333333335,1.4757089085120685,0.4552238805970149,
150,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.36077479999949,120,186,91,0.43010752688172044,0.37362637362637363,0.6021505376344086,0.5910359621521502,3.0,11,0.4363736263736264,6,0.5053763440860215,0.5860215053763441,6.0,28.0,5.666666666666667,76.0,5.4,118.0,4.8,194.0,0.8014447767786735,3.2967032967032965,2.646799407521245,0.43010752688172044,
151,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3114700000005541,103,141,76,0.3120567375886525,0.40789473684210525,0.5815602836879432,0.578773786364348,3.0,9,0.41473684210526307,6,0.425531914893617,0.574468085106383,6.0,32.0,5.0,75.0,4.6,96.0,4.0,133.0,0.7866176409281643,3.9473684210526314,2.0089339155544503,0.3120567375886525,
152,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4260015999971074,116,194,101,0.44329896907216493,0.3564356435643564,0.5618556701030928,0.5716237732825956,3.0,8,0.4137623762376237,6,0.4948453608247423,0.5876288659793815,6.0,32.0,5.666666666666667,91.0,5.4,136.0,4.8,193.0,0.7474427861428621,2.9702970297029703,2.6373971940009677,0.44329896907216493,
153,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.304985000002489,86,147,97,0.2925170068027211,0.3402061855670103,0.47619047619047616,0.5973792514714471,3.0,10,0.38907216494845365,6,0.35374149659863946,0.48299319727891155,6.0,20.0,5.333333333333333,48.0,4.8,62.0,4.4,93.0,0.7023184053711793,3.0927835051546393,1.7743342774743003,0.2925170068027211,
154,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.2743364999987534,110,168,83,0.26785714285714285,0.40963855421686746,0.6071428571428571,0.5732573900013622,3.0,12,0.49963855421686754,6,0.2976190476190476,0.5357142857142857,6.0,25.0,5.666666666666667,68.0,5.4,98.0,4.8,156.0,0.9223755202613594,3.6144578313253013,2.47432606539541,0.26785714285714285,
155,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3935653999942588,120,169,72,0.2485207100591716,0.3472222222222222,0.7041420118343196,0.5743769161911156,3.0,9,0.4223611111111112,6,0.3254437869822485,0.5325443786982249,6.0,18.0,4.666666666666667,53.0,4.0,86.0,3.5,151.0,0.7937351145683081,4.166666666666667,2.6973611785341136,0.2485207100591716,
156,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3946101999972598,83,125,91,0.432,0.38461538461538464,0.392,0.5915178067023704,3.0,8,0.42626373626373626,6,0.432,0.48,6.0,13.0,5.333333333333333,33.0,5.2,49.0,4.7,81.0,0.7785153957827916,3.2967032967032965,1.3174667604327204,0.432,
157,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.382834100004402,100,157,86,0.31210191082802546,0.3953488372093023,0.5605095541401274,0.5817624368183028,3.0,9,0.4452325581395349,6,0.3630573248407643,0.5605095541401274,6.0,24.0,5.333333333333333,66.0,5.0,96.0,4.5,145.0,0.8184262490589662,3.488372093023256,2.1172224186006234,0.31210191082802546,
158,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3596031999986735,96,138,78,0.572463768115942,0.3974358974358974,0.572463768115942,0.5875377746485169,3.0,9,0.4774358974358974,5,0.5579710144927537,0.572463768115942,5.0,26.0,4.666666666666667,64.0,4.4,87.0,4.0,126.0,0.8615537239185356,3.205128205128205,1.5220910964823924,0.572463768115942,
159,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3307088000001386,110,210,113,0.23809523809523808,0.37168141592920356,0.5761904761904761,0.6140985271996587,3.0,12,0.3611504424778762,6,0.35714285714285715,0.47619047619047616,6.0,28.0,5.333333333333333,76.0,5.2,109.0,4.9,155.0,0.6461389145582942,2.6548672566371683,2.9443273556286593,0.23809523809523808,
160,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.5246415000001434,76,152,75,0.34210526315789475,0.36,0.6052631578947368,0.6015139140955837,3.0,8,0.47773333333333334,7,0.4276315789473684,0.631578947368421,7.0,30.0,6.0,83.0,5.4,116.0,4.7,154.0,0.9309493362512627,4.666666666666667,1.5755339769380656,0.34210526315789475,
161,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3906754000054207,64,112,65,0.5267857142857143,0.49230769230769234,0.48214285714285715,0.5773922742354947,3.0,7,0.5329230769230768,5,0.5446428571428571,0.6428571428571429,5.0,24.0,4.333333333333333,61.0,4.2,86.0,3.7,114.0,0.982088102677208,3.846153846153846,0.7070810337137414,0.5267857142857143,
162,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.460184900002787,108,140,79,0.2857142857142857,0.3924050632911392,0.5571428571428572,0.5601948290855576,3.0,8,0.47202531645569623,6,0.6142857142857143,0.6142857142857143,6.0,35.0,5.333333333333333,79.0,5.0,94.0,4.5,127.0,0.8732342496712497,3.7974683544303796,2.1257234628174135,0.2857142857142857,
163,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.496342200000072,143,207,101,0.34299516908212563,0.37623762376237624,0.6473429951690821,0.596855493133583,3.0,11,0.4108910891089108,8,0.4106280193236715,0.5652173913043478,8.0,27.0,6.333333333333333,68.0,5.8,107.0,5.1,182.0,0.7636609979514322,3.9603960396039604,3.4055885517325093,0.34299516908212563,
164,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4191104999990785,123,170,97,0.3176470588235294,0.30927835051546393,0.5529411764705883,0.5972929099890477,3.0,10,0.41072164948453604,6,0.40588235294117647,0.4294117647058823,6.0,17.0,5.333333333333333,50.0,5.2,75.0,4.7,127.0,0.7427690176513422,3.0927835051546393,2.678309412134372,0.3176470588235294,
165,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3994519999978365,80,129,76,0.32558139534883723,0.3684210526315789,0.5348837209302325,0.5699864237589851,3.0,9,0.4214473684210527,5,0.37209302325581395,0.4496124031007752,5.0,12.0,5.0,31.0,4.6,49.0,3.9,88.0,0.7866176409281644,3.289473684210526,1.4344411855211945,0.32558139534883723,
166,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3164352999956463,80,157,81,0.2802547770700637,0.3950617283950617,0.643312101910828,0.5970861022505759,3.0,10,0.4555555555555555,6,0.4394904458598726,0.49044585987261147,6.0,21.0,5.333333333333333,54.0,4.8,80.0,4.4,124.0,0.8453860896676537,3.7037037037037033,1.779468696938718,0.2802547770700637,
167,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3531197999982396,57,99,77,0.35353535353535354,0.37662337662337664,0.35353535353535354,0.5768662808953483,3.0,9,0.4568831168831169,5,0.47474747474747475,0.46464646464646464,5.0,8.0,4.333333333333333,21.0,4.2,33.0,4.1,59.0,0.8337014984781315,3.2467532467532467,0.6564373151612989,0.35353535353535354,
168,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4825735999984317,96,155,83,0.33548387096774196,0.42168674698795183,0.5935483870967742,0.5788839546045844,3.0,12,0.46891566265060236,7,0.3741935483870968,0.5741935483870968,7.0,27.0,6.0,72.0,5.2,98.0,4.6,142.0,0.8697259818445275,4.216867469879518,1.9920545979716093,0.33548387096774196,
169,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4495997999983956,98,153,84,0.39215686274509803,0.3333333333333333,0.5947712418300654,0.5977285527620076,3.0,11,0.46119047619047615,6,0.41830065359477125,0.5032679738562091,6.0,18.0,5.333333333333333,51.0,5.2,79.0,4.8,127.0,0.8579691784155835,3.5714285714285716,1.9386939390143163,0.39215686274509803,
170,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4534564999994473,92,151,77,0.4768211920529801,0.2987012987012987,0.5827814569536424,0.5762470088943067,3.0,10,0.4567532467532467,6,0.5629139072847682,0.6291390728476821,6.0,46.0,5.333333333333333,102.0,4.8,122.0,4.1,163.0,0.8487388081815328,3.896103896103896,1.6995801435682871,0.4768211920529801,
171,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.413574800004426,113,198,95,0.24242424242424243,0.3684210526315789,0.6313131313131313,0.6105893531794803,3.0,10,0.4692631578947368,8,0.4494949494949495,0.6262626262626263,8.0,41.0,7.333333333333333,116.0,6.6,162.0,5.6,205.0,0.891635491899864,4.2105263157894735,2.8718362836238738,0.24242424242424243,
172,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3493285000004107,102,174,73,0.4425287356321839,0.3835616438356164,0.7011494252873564,0.5745486181613085,3.0,8,0.536027397260274,6,0.4885057471264368,0.5862068965517241,6.0,25.0,6.0,71.0,5.6,108.0,4.7,167.0,1.0224538606540872,4.109589041095891,2.168018538000562,0.4425287356321839,
173,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.443077900003118,88,134,88,0.2537313432835821,0.3409090909090909,0.5149253731343284,0.5661268656716417,3.0,8,0.39056818181818187,5,0.40298507462686567,0.40298507462686567,5.0,15.0,5.0,34.0,4.8,50.0,4.4,83.0,0.7192382908384846,2.840909090909091,1.726282961324927,0.2537313432835821,
174,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4618052000005264,92,151,75,0.5695364238410596,0.29333333333333333,0.5894039735099338,0.5584854047078717,3.0,8,0.4270666666666667,5,0.47019867549668876,0.6423841059602649,5.0,32.0,4.333333333333333,91.0,4.0,132.0,3.5,165.0,0.7745966692414834,3.3333333333333335,1.5842804322420856,0.5695364238410596,
175,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.489423999999417,159,217,98,0.3778801843317972,0.3163265306122449,0.6543778801843319,0.6032186904361475,3.0,10,0.4183673469387754,8,0.4055299539170507,0.631336405529954,8.0,31.0,6.666666666666667,78.0,6.0,124.0,5.0,221.0,0.7835246457327537,4.081632653061225,3.767185480521031,0.3778801843317972,
176,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3503135999999358,100,142,90,0.38028169014084506,0.35555555555555557,0.5352112676056338,0.5771612791914335,3.0,7,0.43833333333333324,5,0.4154929577464789,0.4647887323943662,5.0,12.0,5.0,36.0,4.6,58.0,4.3,100.0,0.7856742013183862,2.7777777777777777,1.877795569069257,0.38028169014084506,
177,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3074210999984643,91,122,78,0.4262295081967213,0.41025641025641024,0.4344262295081967,0.5691318038686459,3.0,8,0.45333333333333337,6,0.4426229508196721,0.5491803278688525,6.0,19.0,5.0,51.0,4.6,72.0,4.0,102.0,0.8324452861922013,3.846153846153846,1.444658446029615,0.4262295081967213,
178,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4627736999973422,100,155,81,0.4064516129032258,0.38271604938271603,0.5935483870967742,0.5735222579420891,3.0,8,0.47185185185185174,7,0.5225806451612903,0.5290322580645161,7.0,28.0,5.666666666666667,69.0,5.2,98.0,4.6,136.0,0.8850224552110015,4.320987654320987,1.9792715400881256,0.4064516129032258,
179,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3275846999968053,103,156,70,0.33974358974358976,0.42857142857142855,0.6282051282051282,0.5838970110461339,3.0,9,0.3967142857142858,5,0.5,0.5897435897435898,5.0,31.0,4.666666666666667,86.0,4.4,128.0,3.7,176.0,0.7693092581620722,3.5714285714285716,2.1291420054400167,0.33974358974358976,
180,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3653263000014704,70,104,82,0.4230769230769231,0.43902439024390244,0.3269230769230769,0.5810732297873291,3.0,9,0.4085365853658536,6,0.47115384615384615,0.47115384615384615,6.0,9.0,5.333333333333333,23.0,4.8,36.0,4.2,63.0,0.7641195218449045,3.658536585365854,0.8667855431467719,0.4230769230769231,
181,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4028264000007766,119,192,85,0.2604166666666667,0.3764705882352941,0.6770833333333334,0.606587487283825,3.0,13,0.46129411764705885,6,0.3958333333333333,0.6145833333333334,6.0,35.0,6.0,87.0,5.4,127.0,4.7,196.0,0.8585011481956721,3.5294117647058822,2.9008129664403977,0.2604166666666667,
182,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3091566000002786,67,101,68,0.32673267326732675,0.38235294117647056,0.49504950495049505,0.5889132612856017,3.0,8,0.46014705882352946,6,0.48514851485148514,0.504950495049505,6.0,13.0,5.0,31.0,4.6,45.0,3.9,73.0,0.8794068463368268,4.411764705882352,0.899066655427382,0.32673267326732675,
183,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3496769000048516,90,128,74,0.3125,0.3918918918918919,0.578125,0.5842716562014718,3.0,9,0.43243243243243246,6,0.421875,0.5546875,6.0,19.0,4.666666666666667,52.0,4.4,74.0,4.0,106.0,0.813509023961752,4.054054054054054,1.6290790415413543,0.3125,
184,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3950209999966319,101,178,86,0.21910112359550563,0.3372093023255814,0.6460674157303371,0.5965729201563373,3.0,9,0.4579069767441861,6,0.3707865168539326,0.5955056179775281,6.0,31.0,6.0,85.0,5.4,129.0,4.6,180.0,0.8428428034614011,3.488372093023256,2.4682400136378835,0.21910112359550563,
185,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4382244999942486,102,149,68,0.46308724832214765,0.45588235294117646,0.6241610738255033,0.58898740408773,3.0,9,0.486764705882353,5,0.46308724832214765,0.697986577181208,5.0,41.0,4.333333333333333,95.0,4.2,126.0,3.8,175.0,0.8976613212959913,3.676470588235294,1.884720223712977,0.46308724832214765,
