run_id,conflict_id,plan_a,plan_b,cell_x,cell_y,cell_z,P_schedule,P_speed,P_reroute,sampled_strategy,actor_gene,selected_actor,stage2_generation,record_type
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,47,21,56,15,22,2,0.9996744791666667,0.00016276041666666668,0.00016276041666666668,schedule,1.533692576496787,56,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,48,52,77,15,21,2,0.005045572916666669,0.6238606770833334,0.37109375000000006,speed,1.533692576496787,77,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,49,21,56,15,21,2,0.00016276041666666668,0.9996744791666667,0.00016276041666666668,speed,1.533692576496787,56,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,50,38,65,32,30,2,0.5625,0.00016276041666666674,0.43733723958333337,reroute,1.533692576496787,65,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,51,22,33,12,30,2,0.0001627604166666667,0.016601562500000003,0.9832356770833334,reroute,1.533692576496787,33,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,52,45,66,37,30,1,0.0001627604166666667,0.15641276041666669,0.8434244791666667,reroute,1.533692576496787,66,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,53,46,47,13,36,2,0.9931640625,0.006673177083333334,0.00016276041666666668,schedule,1.533692576496787,47,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,54,27,89,24,45,2,0.014973958333333334,0.17724609375,0.8077799479166666,reroute,1.533692576496787,89,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,55,28,62,24,43,2,0.004557291666666667,0.00390625,0.9915364583333334,reroute,1.533692576496787,62,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,56,31,63,28,37,3,0.00634765625,0.9934895833333334,0.00016276041666666668,speed,1.533692576496787,63,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,57,52,77,11,21,2,0.0001627604166666667,0.9549153645833334,0.04492187500000001,speed,1.533692576496787,77,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,58,33,48,11,19,2,0.99072265625,0.00016276041666666668,0.009114583333333334,schedule,1.533692576496787,48,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,59,36,94,37,19,2,0.9830729166666667,0.01513671875,0.0017903645833333333,schedule,1.533692576496787,94,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,60,36,95,28,19,2,0.0001627604166666667,0.13069661458333334,0.869140625,reroute,1.533692576496787,95,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,61,52,77,25,20,2,0.00016276041666666674,0.5328776041666667,0.46695963541666663,speed,1.533692576496787,77,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,62,52,77,24,20,2,0.30615234375,0.6936848958333334,0.0001627604166666667,speed,1.533692576496787,77,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,63,52,77,23,20,2,0.4431966145833333,0.0001627604166666667,0.556640625,reroute,1.533692576496787,77,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,64,52,77,22,20,2,0.00016276041666666668,0.0008138020833333333,0.9990234375,reroute,1.533692576496787,77,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,65,52,77,21,21,2,0.99853515625,0.0013020833333333335,0.00016276041666666668,schedule,1.533692576496787,77,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,66,52,77,20,21,2,0.9990234375,0.00016276041666666668,0.0008138020833333333,schedule,1.533692576496787,77,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,67,52,77,18,21,2,0.8154296875,0.016601562500000003,0.16796875,schedule,1.533692576496787,77,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,68,52,77,17,21,2,0.032063802083333336,0.9677734375,0.0001627604166666667,speed,1.533692576496787,77,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,69,52,77,16,21,2,0.017740885416666664,0.00016276041666666668,0.9820963541666667,reroute,1.533692576496787,77,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,70,52,77,13,21,2,0.01139322916666667,0.0001627604166666667,0.9884440104166667,reroute,1.533692576496787,77,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,71,52,77,12,21,2,0.17171223958333331,0.00016276041666666668,0.828125,schedule,1.533692576496787,77,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,72,37,44,27,47,1,0.15738932291666666,0.8424479166666665,0.00016276041666666668,speed,1.533692576496787,44,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,73,78,97,49,15,1,0.98388671875,0.013346354166666666,0.002766927083333334,schedule,1.533692576496787,97,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,74,40,65,32,32,2,0.8650716145833334,0.134765625,0.0001627604166666667,schedule,1.533692576496787,65,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,75,70,87,29,28,1,0.4856770833333333,0.0001627604166666667,0.51416015625,schedule,1.533692576496787,87,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,76,43,44,27,30,1,0.90283203125,0.00016276041666666668,0.09700520833333333,schedule,1.533692576496787,44,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,77,70,87,27,28,1,0.998046875,0.0017903645833333335,0.0001627604166666667,schedule,1.533692576496787,87,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,78,52,77,7,23,2,0.42578125,0.00016276041666666668,0.5740559895833333,schedule,1.533692576496787,77,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,79,52,77,8,22,2,0.0017903645833333337,0.6637369791666667,0.33447265625,reroute,1.533692576496787,77,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,80,49,66,35,11,1,0.0006510416666666667,0.9991861979166667,0.00016276041666666668,speed,1.533692576496787,66,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,81,52,77,10,22,2,0.8255208333333334,0.0001627604166666667,0.17431640625,schedule,1.533692576496787,77,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,82,52,77,9,22,2,0.00016276041666666668,0.0011393229166666667,0.9986979166666667,reroute,1.533692576496787,77,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,83,52,77,4,22,2,0.00016276041666666668,0.0016276041666666667,0.9982096354166667,reroute,1.533692576496787,77,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,84,52,77,3,22,2,0.9996744791666667,0.00016276041666666668,0.00016276041666666668,schedule,1.533692576496787,77,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,85,55,65,46,9,0,0.0001627604166666667,0.5343424479166667,0.46549479166666663,speed,1.533692576496787,65,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,86,57,82,9,29,1,0.9996744791666667,0.00016276041666666668,0.00016276041666666668,schedule,1.533692576496787,82,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,87,57,69,11,27,2,0.00016276041666666668,0.00016276041666666668,0.9996744791666667,reroute,1.533692576496787,69,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,88,61,88,45,54,2,0.0032552083333333335,0.908203125,0.08854166666666666,speed,1.533692576496787,88,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,89,68,99,47,33,2,0.0022786458333333335,0.99755859375,0.00016276041666666668,speed,1.533692576496787,99,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,90,70,87,23,27,1,0.004720052083333334,0.00016276041666666668,0.9951171875,reroute,1.533692576496787,87,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,91,70,87,22,27,1,0.0008138020833333334,0.27783203125,0.7213541666666667,speed,1.533692576496787,87,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,92,70,87,21,27,1,0.07666015625,0.34391276041666663,0.5794270833333334,reroute,1.533692576496787,87,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,93,70,87,20,27,1,0.00016276041666666668,0.9996744791666667,0.00016276041666666668,speed,1.533692576496787,87,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,94,70,87,19,27,1,0.0011393229166666667,0.0008138020833333333,0.998046875,reroute,1.533692576496787,87,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,95,70,87,28,28,1,0.00016276041666666668,0.0013020833333333335,0.99853515625,reroute,1.533692576496787,87,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,96,70,87,26,28,1,0.0016276041666666665,0.98193359375,0.016438802083333332,speed,1.533692576496787,87,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,97,70,87,25,28,1,0.00016276041666666668,0.00016276041666666668,0.9996744791666667,reroute,1.533692576496787,87,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,98,70,87,24,28,1,0.9996744791666667,0.00016276041666666668,0.00016276041666666668,schedule,1.533692576496787,87,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,99,76,77,40,20,1,0.016438802083333336,0.9827473958333334,0.000813802083333333,speed,1.533692576496787,77,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,100,78,97,48,15,1,0.00016276041666666668,0.9900716145833334,0.009765625,speed,1.533692576496787,97,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,101,95,99,28,59,0,0.998046875,0.0017903645833333335,0.0001627604166666667,schedule,1.533692576496787,99,12,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,0,0,64,48,22,2,0.9998372395833334,8.138020833333334e-05,8.138020833333334e-05,schedule,1.0953758592572234,64,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,1,96,56,25,1,8.138020833333334e-05,8.138020833333334e-05,0.9998372395833334,reroute,1.8473548573336376,96,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,2,1,96,55,24,1,0.0010579427083333333,0.9986165364583334,0.00032552083333333337,speed,2.0,96,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,3,1,85,56,0,1,0.9302571614583334,0.06884765625000001,0.0008951822916666667,schedule,2.0,85,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,4,38,40,33,31,2,0.008382161458333332,8.138020833333334e-05,0.9915364583333334,reroute,1.4492576061942157,40,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,5,2,53,23,31,2,0.001139322916666667,0.9969075520833334,0.0019531250000000004,speed,1.6325769852226717,53,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,6,2,53,22,30,2,8.138020833333334e-05,0.9966634114583334,0.0032552083333333335,speed,1.2917199739327154,53,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,7,2,53,21,29,2,0.00040690104166666663,0.9991861979166667,0.00040690104166666663,speed,2.0,53,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,8,2,26,16,29,2,0.20711263020833334,0.79248046875,0.0004069010416666667,speed,1.8009018003035728,26,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,9,69,92,32,25,1,0.99951171875,8.138020833333334e-05,0.00040690104166666663,schedule,1.9226921134250208,92,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,10,11,54,39,53,1,0.2177734375,0.7821451822916667,8.138020833333336e-05,schedule,2.0,54,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,11,52,77,19,21,2,8.138020833333334e-05,0.2158203125,0.7840983072916666,reroute,2.0,77,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,12,4,95,25,16,2,0.03922526041666667,0.9603678385416667,0.00040690104166666663,speed,2.0,95,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,13,5,85,49,1,1,0.37776692708333337,0.6221516927083333,8.138020833333337e-05,schedule,1.202255843606345,85,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,14,5,85,48,1,1,0.9998372395833334,8.138020833333334e-05,8.138020833333334e-05,schedule,1.0820232477677638,85,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,15,5,85,47,1,1,0.32397460937500006,0.39314778645833337,0.2828776041666667,schedule,1.5277661687379727,85,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,16,5,85,46,1,1,0.0005696614583333334,0.9993489583333334,8.138020833333334e-05,speed,0.8864048246575793,5,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,17,6,92,17,51,2,0.9998372395833334,8.138020833333334e-05,8.138020833333334e-05,schedule,2.0,92,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,18,31,32,36,45,2,0.00032552083333333337,8.138020833333334e-05,0.9995930989583334,reroute,1.9836706636295502,32,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,19,7,27,35,46,2,8.138020833333334e-05,0.99609375,0.003824869791666667,speed,2.0,27,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,20,8,30,28,54,1,8.138020833333334e-05,0.9998372395833334,8.138020833333334e-05,speed,2.0,30,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,21,8,56,13,38,2,0.9973958333333334,0.0025227864583333335,8.138020833333334e-05,schedule,2.0,56,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,22,9,63,29,4,0,0.9453125,0.054117838541666664,0.0005696614583333334,schedule,0.9612095138817228,9,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,23,52,77,14,21,2,0.9998372395833334,8.138020833333334e-05,8.138020833333334e-05,schedule,2.0,77,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,24,10,57,37,4,1,0.5131022135416666,8.138020833333336e-05,0.48681640625,schedule,1.2529401689495039,57,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,25,11,82,35,45,1,0.0032552083333333335,0.995849609375,0.0008951822916666666,speed,0.9789332234189444,11,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,26,13,23,37,36,1,0.703857421875,0.0003255208333333335,0.2958170572916667,schedule,0.8708438306987325,13,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,27,34,86,13,48,1,0.0005696614583333335,0.005615234375000001,0.9938151041666667,reroute,2.0,86,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,28,13,75,3,49,1,0.001220703125,0.9973958333333334,0.0013834635416666665,speed,1.0615098045350437,75,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,29,14,29,43,25,1,0.0006510416666666668,0.9148763020833334,0.08447265625000001,speed,1.9890645077059765,29,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,30,14,81,38,25,1,0.006347656250000001,8.138020833333336e-05,0.9935709635416667,reroute,0.5114432255062169,14,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,31,14,73,36,25,1,0.978759765625,0.00032552083333333337,0.020914713541666664,schedule,0.6032544673314528,14,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,32,70,87,18,26,1,0.0005696614583333334,8.138020833333334e-05,0.9993489583333334,reroute,1.6944136475372962,87,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,33,70,87,14,26,1,0.00341796875,0.0025227864583333335,0.9940592447916667,reroute,2.0,87,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,34,70,87,13,26,1,0.0017903645833333335,0.997314453125,0.0008951822916666666,speed,1.4424923237024854,87,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,35,20,26,12,26,1,0.2535807291666667,8.138020833333336e-05,0.746337890625,reroute,0.9016936768375515,20,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,36,87,88,8,26,1,0.48673502604166663,0.504638671875,0.008626302083333334,schedule,0.773774605000102,87,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,37,15,23,37,51,2,8.138020833333334e-05,0.9984537760416667,0.00146484375,speed,2.0,23,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,38,15,24,37,51,2,0.00032552083333333337,0.9962565104166667,0.00341796875,speed,1.5417583285178522,24,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,39,23,24,37,51,2,0.11173502604166667,0.01652018229166667,0.8717447916666667,reroute,1.969997792540531,24,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,40,70,91,39,26,1,8.138020833333334e-05,0.9884440104166665,0.011474609375,speed,1.0501877943992528,91,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,41,32,67,51,34,1,0.399169921875,0.6007486979166667,8.138020833333338e-05,schedule,0.8867172519275104,32,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,42,29,73,45,16,1,0.9998372395833334,8.138020833333334e-05,8.138020833333334e-05,schedule,1.9163913258206013,73,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,43,29,73,44,17,1,0.008138020833333334,0.4814453125,0.5104166666666666,speed,2.0,73,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,44,19,29,43,29,1,8.138020833333334e-05,0.9991048177083334,0.0008138020833333334,speed,1.5220471577104857,29,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,45,39,81,37,35,1,8.138020833333334e-05,0.999267578125,0.0006510416666666667,speed,0.9696616902858577,39,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,46,30,35,30,43,1,0.00040690104166666663,0.9986165364583334,0.0009765625,speed,1.7868735437323326,35,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,47,21,56,15,22,2,0.9998372395833334,8.138020833333334e-05,8.138020833333334e-05,schedule,2.0,56,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,48,52,77,15,21,2,0.002522786458333334,0.8119303385416665,0.185546875,speed,1.1563304430686767,77,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,49,21,56,15,21,2,8.138020833333334e-05,0.9998372395833334,8.138020833333334e-05,speed,1.7832922151731896,56,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,50,38,65,32,30,2,0.44791666666666663,8.138020833333337e-05,0.552001953125,schedule,0.6842413903512059,38,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,51,22,33,12,30,2,8.138020833333336e-05,0.008300781250000002,0.9916178385416667,reroute,2.0,33,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,52,45,66,37,30,1,8.138020833333336e-05,0.244873046875,0.7550455729166667,reroute,1.6702482842761086,66,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,53,46,47,13,36,2,0.99658203125,0.003336588541666667,8.138020833333334e-05,schedule,1.2897934168851215,47,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,54,27,89,24,45,2,0.007486979166666668,0.08862304687500001,0.9038899739583334,reroute,0.8704070002060256,27,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,55,28,62,24,43,2,0.0022786458333333335,0.001953125,0.9957682291666667,reroute,1.188171935394753,62,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,56,31,63,28,37,3,0.003173828125,0.9967447916666667,8.138020833333334e-05,speed,1.1224075456372824,63,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,57,52,77,11,21,2,8.138020833333336e-05,0.810791015625,0.18912760416666666,speed,0.9988186652616016,52,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,58,33,48,11,19,2,0.995361328125,8.138020833333334e-05,0.004557291666666667,schedule,0.8977210977528203,33,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,59,36,94,37,19,2,0.9915364583333334,0.007568359375,0.0008951822916666666,schedule,0.7589401449459487,36,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,60,36,95,28,19,2,8.138020833333336e-05,0.06534830729166667,0.9345703125,reroute,0.771819373901304,36,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,61,52,77,25,20,2,8.138020833333337e-05,0.7664388020833334,0.23347981770833331,speed,2.0,77,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,62,52,77,24,20,2,0.31974283854166663,0.68017578125,8.138020833333336e-05,speed,1.5941492317434105,77,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,63,52,77,23,20,2,0.554931640625,8.138020833333336e-05,0.44498697916666663,reroute,1.6951059182519483,77,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,64,52,77,22,20,2,8.138020833333334e-05,0.00040690104166666663,0.99951171875,reroute,2.0,77,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,65,52,77,21,21,2,0.999267578125,0.0006510416666666667,8.138020833333334e-05,schedule,2.0,77,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,66,52,77,20,21,2,0.99951171875,8.138020833333334e-05,0.00040690104166666663,schedule,1.9685706423323863,77,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,67,52,77,18,21,2,0.90771484375,0.008300781250000002,0.083984375,schedule,2.0,77,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,68,52,77,17,21,2,0.016031901041666668,0.98388671875,8.138020833333336e-05,speed,1.0896374757013427,77,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,69,52,77,16,21,2,0.008870442708333332,8.138020833333334e-05,0.9910481770833334,reroute,2.0,77,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,70,52,77,13,21,2,0.005696614583333335,8.138020833333336e-05,0.9942220052083334,reroute,1.6176893890135995,77,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,71,52,77,12,21,2,0.25252278645833337,8.138020833333336e-05,0.7473958333333334,reroute,2.0,77,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,72,37,44,27,47,1,0.07869466145833333,0.9212239583333333,8.138020833333334e-05,speed,0.965427146748875,37,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,73,78,97,49,15,1,0.991943359375,0.006673177083333333,0.001383463541666667,schedule,0.7915704037619904,78,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,74,40,65,32,32,2,0.9325358072916667,0.0673828125,8.138020833333336e-05,speed,0.4063066201617531,40,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,75,70,87,29,28,1,0.576171875,8.138020833333336e-05,0.42374674479166663,schedule,2.0,87,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,76,43,44,27,30,1,0.951416015625,8.138020833333334e-05,0.048502604166666664,schedule,2.0,44,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,77,70,87,27,28,1,0.9990234375,0.0008951822916666667,8.138020833333336e-05,schedule,0.8477044078184552,70,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,78,52,77,7,23,2,0.5462239583333334,8.138020833333336e-05,0.4536946614583333,schedule,2.0,77,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,79,52,77,8,22,2,0.0008951822916666668,0.49853515625,0.5005696614583333,reroute,2.0,77,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,80,49,66,35,11,1,0.00032552083333333337,0.9995930989583334,8.138020833333334e-05,speed,2.0,66,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,81,52,77,10,22,2,0.9127604166666667,8.138020833333336e-05,0.087158203125,schedule,2.0,77,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,82,52,77,9,22,2,8.138020833333334e-05,0.0005696614583333334,0.9993489583333334,reroute,1.3883880267084159,77,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,83,52,77,4,22,2,8.138020833333334e-05,0.0008138020833333334,0.9991048177083334,reroute,2.0,77,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,84,52,77,3,22,2,0.9998372395833334,8.138020833333334e-05,8.138020833333334e-05,schedule,0.4591903745422503,52,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,85,55,65,46,9,0,8.138020833333336e-05,0.433837890625,0.5660807291666666,speed,0.5051909973960451,55,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,86,57,82,9,29,1,0.9998372395833334,8.138020833333334e-05,8.138020833333334e-05,schedule,1.2043628683653094,82,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,87,57,69,11,27,2,8.138020833333334e-05,8.138020833333334e-05,0.9998372395833334,reroute,1.4599879064343442,69,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,88,61,88,45,54,2,0.0016276041666666667,0.9541015625,0.04427083333333333,speed,2.0,88,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,89,68,99,47,33,2,0.0011393229166666667,0.998779296875,8.138020833333334e-05,speed,2.0,99,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,90,70,87,23,27,1,0.002360026041666667,8.138020833333334e-05,0.99755859375,reroute,0.6734384916514735,70,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,91,70,87,22,27,1,0.0004069010416666667,0.30558268229166663,0.6940104166666667,speed,1.2907530928947488,87,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,92,70,87,21,27,1,0.038330078125,0.338623046875,0.623046875,reroute,1.6334334462267668,87,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,93,70,87,20,27,1,8.138020833333334e-05,0.9998372395833334,8.138020833333334e-05,speed,1.7865260018514117,87,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,94,70,87,19,27,1,0.0005696614583333334,0.00040690104166666663,0.9990234375,reroute,1.9166321765079015,87,13,generation_best
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,95,70,87,28,28,1,8.138020833333334e-05,0.0006510416666666667,0.999267578125,reroute,1.9339400971282115,87,13,generation_best
